"employee_key";"date_key";"ending_balance";"investment_risk_profile"
124;53;53458.0;"Medium"
124;54;54632.0;"Medium"
124;55;54712.0;"Low"
124;56;56240.0;"Low"
124;57;57676.0;"Medium"
124;58;58651.0;"Medium"
124;59;58373.0;"Low"
124;60;60217.0;"High"
125;1;2971.0;"Low"
125;2;3835.0;"High"
125;3;3399.0;"Low"
125;4;4175.0;"Medium"
125;5;5403.0;"Medium"
125;6;6870.0;"Low"
125;7;8523.0;"Medium"
125;8;9087.0;"Medium"
125;9;9602.0;"High"
125;10;10793.0;"Low"
125;11;12470.0;"High"
125;12;13970.0;"Low"
125;13;14287.0;"High"
125;14;15269.0;"Medium"
125;15;16907.0;"High"
125;16;18340.0;"Medium"
125;17;18108.0;"Medium"
125;18;17728.0;"Low"
125;19;18592.0;"Low"
125;20;19318.0;"Low"
125;21;21155.0;"High"
125;22;21837.0;"Medium"
125;23;22169.0;"High"
125;24;23818.0;"High"
125;25;24381.0;"High"
125;26;25295.0;"High"
125;27;25122.0;"Medium"
125;28;26764.0;""
125;29;26530.0;"Low"
125;30;28348.0;"High"
125;31;28115.0;""
125;32;28279.0;"Medium"
125;33;30254.0;"Low"
125;34;31769.0;"Medium"
125;35;31894.0;"Medium"
125;36;32173.0;"Low"
125;37;33019.0;"High"
125;38;33759.0;""
125;39;33461.0;"High"
125;40;33859.0;""
125;41;35281.0;"Medium"
125;42;36563.0;"High"
125;43;36077.0;"Medium"
125;44;37020.0;"Medium"
125;45;37181.0;"Low"
125;46;36810.0;"Low"
125;47;36528.0;"High"
125;48;36138.0;"Medium"
125;49;36114.0;"Low"
125;50;36492.0;"High"
125;51;37277.0;"High"
125;52;36827.0;"Medium"
125;53;37845.0;""
125;54;38208.0;"High"
125;55;38177.0;"Low"
125;56;37725.0;"Low"
125;57;39121.0;"Medium"
125;58;39978.0;"Medium"
125;59;41341.0;"High"
125;60;42048.0;"Low"
126;1;5349.0;"Medium"
126;2;6394.0;"Low"
126;3;6495.0;"High"
126;4;8440.0;"Medium"
126;5;10266.0;"Medium"
126;6;10242.0;"Low"
126;7;11724.0;"Medium"
126;8;11369.0;"Medium"
126;9;11571.0;"Low"
126;10;11915.0;"Medium"
126;11;11569.0;"Low"
126;12;11712.0;"Low"
126;13;13136.0;"Low"
126;14;14876.0;"Medium"
126;15;14605.0;"High"
126;16;16362.0;"Medium"
126;17;18313.0;"High"
126;18;20204.0;"Medium"
126;19;20825.0;"Medium"
126;20;21069.0;"Medium"
126;21;22374.0;"Medium"
126;22;22212.0;"Low"
126;23;22031.0;"Low"
126;24;23860.0;"Low"
126;25;24704.0;"Medium"
126;26;24549.0;"High"
126;27;24791.0;""
126;28;24462.0;"Medium"
126;29;24492.0;""
126;30;26145.0;"Medium"
126;31;27745.0;"Medium"
126;32;29237.0;"Medium"
126;33;29629.0;"Medium"
126;34;29701.0;"Medium"
126;35;31313.0;"High"
126;36;33195.0;"Medium"
126;37;32951.0;"Low"
126;38;34649.0;"High"
126;39;34419.0;""
126;40;34573.0;"Low"
126;41;34344.0;"Medium"
126;42;36041.0;"Medium"
126;43;36868.0;"High"
126;44;37911.0;"High"
126;45;37946.0;"Medium"
126;46;39635.0;"Medium"
126;47;41391.0;"High"
126;48;41042.0;"Medium"
126;49;40705.0;"High"
126;50;40666.0;"Medium"
126;51;41385.0;"Medium"
126;52;41836.0;"Medium"
126;53;42877.0;"High"
126;54;43627.0;"Medium"
126;55;43168.0;"Low"
126;56;43179.0;"Low"
126;57;43093.0;"Low"
126;58;42823.0;"Medium"
126;59;43655.0;"Medium"
126;60;43872.0;"Medium"
127;1;5649.0;""
127;2;7076.0;"Low"
127;3;6932.0;"Medium"
127;4;7932.0;"High"
127;5;8822.0;"Low"
127;6;9621.0;"Low"
127;7;9469.0;"Medium"
127;8;10946.0;"Low"
127;9;12246.0;"Low"
127;10;13343.0;"Low"
127;11;14192.0;"Medium"
127;12;14349.0;"Medium"
127;13;15801.0;"Medium"
127;14;16755.0;"Low"
127;15;18557.0;"Medium"
127;16;18509.0;"High"
127;17;18331.0;""
127;18;19743.0;"Low"
127;19;21576.0;""
127;20;22713.0;"Low"
127;21;22670.0;"Low"
127;22;23880.0;"Low"
127;23;23726.0;"Low"
127;24;23715.0;"Low"
127;25;23373.0;"Medium"
127;26;24698.0;"High"
127;27;25903.0;"Medium"
127;28;25801.0;"Medium"
127;29;27779.0;"High"
127;30;28680.0;"Medium"
127;31;30673.0;"High"
127;32;30718.0;"Medium"
127;33;32486.0;"High"
127;34;33258.0;""
127;35;34384.0;"Medium"
127;36;35780.0;"Low"
127;37;35432.0;"Medium"
127;38;35085.0;"Low"
127;39;36127.0;"Medium"
127;40;37249.0;"Medium"
127;41;39019.0;"Medium"
127;42;38993.0;"High"
127;43;39062.0;"Low"
127;44;39145.0;"Low"
127;45;39246.0;""
127;46;40481.0;"Medium"
127;47;40152.0;"High"
127;48;40318.0;"Medium"
127;49;40412.0;"Low"
127;50;40193.0;"Medium"
127;51;41897.0;"High"
127;52;41549.0;"High"
127;53;41184.0;"High"
127;54;42515.0;"Low"
127;55;42153.0;"Medium"
127;56;42052.0;"High"
127;57;42877.0;"High"
127;58;44634.0;"Medium"
127;59;46081.0;"Medium"
127;60;47160.0;"Medium"
128;1;10635.0;"Low"
128;2;11467.0;"Medium"
128;3;12793.0;"Medium"
128;4;13042.0;"Low"
128;5;14980.0;"High"
128;6;15168.0;"Medium"
128;7;16290.0;"Medium"
128;8;17292.0;"High"
128;9;18142.0;"Low"
128;10;20137.0;"High"
128;11;20061.0;"Low"
128;12;20155.0;"Medium"
128;13;21313.0;"Medium"
128;14;22407.0;"High"
128;15;23536.0;"Medium"
128;16;25167.0;"Low"
128;17;25652.0;"Low"
128;18;26104.0;"Low"
128;19;26439.0;"Low"
128;20;26023.0;"Medium"
128;21;27164.0;"Medium"
128;22;28852.0;"Low"
128;23;28895.0;"High"
128;24;28912.0;"High"
128;25;28538.0;"Medium"
128;26;28841.0;"High"
128;27;30032.0;"Medium"
128;28;31827.0;"Low"
128;29;32250.0;"High"
128;30;31834.0;"Medium"
128;31;31496.0;"High"
128;32;31434.0;"Medium"
128;33;31332.0;"Low"
128;34;33269.0;"Low"
128;35;33160.0;"High"
128;36;34600.0;"Medium"
128;37;36289.0;"High"
128;38;36261.0;"Medium"
128;39;37307.0;""
128;40;38953.0;"Low"
128;41;40841.0;""
128;42;40796.0;"Low"
128;43;42472.0;"Medium"
128;44;44454.0;"Low"
128;45;46061.0;"High"
128;46;46335.0;"High"
128;47;46008.0;"Medium"
128;48;45523.0;"High"
128;49;46519.0;"Low"
128;50;47423.0;"Medium"
128;51;46995.0;"Low"
128;52;48296.0;"Low"
128;53;47904.0;"High"
128;54;48564.0;"Low"
128;55;49672.0;"Low"
128;56;50126.0;"Low"
128;57;50647.0;"Medium"
128;58;51513.0;"High"
128;59;52323.0;"High"
128;60;51882.0;"High"
129;1;4029.0;"Low"
129;2;5910.0;"Medium"
129;3;7825.0;"Medium"
129;4;8582.0;"Medium"
129;5;10489.0;""
129;6;11540.0;"High"
129;7;13436.0;"High"
129;8;13184.0;"Medium"
129;9;13333.0;"Low"
129;10;13520.0;"Medium"
129;11;14001.0;"Medium"
129;12;14691.0;""
129;13;14543.0;"Low"
129;14;14619.0;"Low"
129;15;16420.0;"Low"
129;16;16456.0;"Low"
129;17;17563.0;"Medium"
129;18;18096.0;"Medium"
129;19;19229.0;"High"
129;20;18759.0;"Low"
129;21;20078.0;"Low"
129;22;20861.0;"Medium"
129;23;21453.0;"Low"
129;24;21139.0;"High"
129;25;22828.0;"Medium"
129;26;24476.0;"Medium"
129;27;24406.0;"Medium"
129;28;25985.0;"Low"
129;29;25742.0;"High"
129;30;27248.0;"High"
129;31;27460.0;"Low"
129;32;28310.0;"Medium"
129;33;28757.0;"Low"
129;34;29824.0;"Medium"
129;35;29691.0;"Medium"
129;36;30470.0;"Low"
129;37;31908.0;"Medium"
129;38;31919.0;"Low"
129;39;31805.0;"High"
129;40;33607.0;"High"
129;41;34761.0;"Medium"
129;42;34461.0;"Low"
129;43;35344.0;"Medium"
129;44;36442.0;"Low"
129;45;36955.0;"High"
129;46;37439.0;"High"
129;47;38960.0;"High"
129;48;38748.0;"High"
129;49;38600.0;"Medium"
129;50;38179.0;"High"
129;51;39258.0;"Low"
129;52;39286.0;"Medium"
129;53;39664.0;"Medium"
129;54;41097.0;"Medium"
129;55;41564.0;"Medium"
129;56;41479.0;"Medium"
129;57;42268.0;"Medium"
129;58;43965.0;"Low"
129;59;44866.0;"Low"
129;60;46355.0;""
130;1;10248.0;"Low"
130;2;11170.0;"Medium"
130;3;10814.0;"High"
130;4;11103.0;"Low"
130;5;11979.0;"Low"
130;6;11806.0;"Medium"
130;7;12225.0;"Low"
130;8;12661.0;"Low"
130;9;14528.0;""
130;10;15828.0;"Medium"
130;11;17171.0;"Low"
130;12;16676.0;"Medium"
130;13;18027.0;"High"
130;14;18316.0;"High"
130;15;20207.0;"Medium"
130;16;21156.0;"Medium"
130;17;22721.0;"Low"
130;18;22390.0;"Low"
130;19;23784.0;"Low"
130;20;24150.0;"Low"
130;21;23682.0;"Medium"
130;22;23715.0;"Low"
130;23;24918.0;"Low"
130;24;25518.0;""
130;25;26236.0;"High"
130;26;27740.0;"Low"
130;27;29142.0;"Low"
130;28;29692.0;"Low"
130;29;30614.0;"Medium"
130;30;30216.0;"Low"
130;31;31535.0;"Medium"
130;32;32519.0;"High"
130;33;32438.0;"Medium"
130;34;33493.0;"High"
130;35;33967.0;""
130;36;35896.0;"Low"
130;37;36581.0;"Medium"
130;38;37503.0;"Low"
130;39;37132.0;"Low"
130;40;37105.0;"Medium"
130;41;36851.0;"Low"
130;42;38402.0;"Medium"
130;43;38021.0;"Low"
130;44;39132.0;"High"
130;45;39606.0;"High"
130;46;40921.0;"High"
130;47;40551.0;"High"
130;48;40657.0;"High"
130;49;41070.0;"Medium"
130;50;41480.0;"Medium"
130;51;42026.0;"High"
130;52;43070.0;"Medium"
130;53;44756.0;"High"
130;54;44319.0;"High"
130;55;45524.0;""
130;56;45995.0;"Medium"
130;57;46353.0;"Medium"
130;58;46188.0;"Medium"
130;59;47729.0;"Medium"
130;60;48844.0;"High"
131;1;6526.0;"Medium"
131;2;7589.0;""
131;3;8516.0;"Medium"
131;4;10453.0;"Low"
131;5;10584.0;"High"
131;6;11889.0;"Low"
131;7;12400.0;"Medium"
131;8;13937.0;"Medium"
131;9;15896.0;"High"
131;10;17841.0;"Medium"
131;11;19293.0;"High"
131;12;19632.0;"High"
131;13;19231.0;"Low"
131;14;20315.0;"Low"
131;15;22149.0;"Medium"
131;16;23116.0;"Medium"
131;17;23291.0;"Medium"
131;18;23600.0;"Medium"
131;19;23912.0;"Medium"
131;20;25367.0;"Low"
131;21;25132.0;""
131;22;25471.0;"High"
131;23;26170.0;"High"
131;24;28060.0;"Medium"
131;25;29260.0;"High"
131;26;28852.0;"Low"
131;27;29103.0;"High"
131;28;28994.0;"Low"
131;29;30637.0;"High"
131;30;30314.0;"High"
131;31;30749.0;"Medium"
131;32;31098.0;"Low"
131;33;33006.0;"Low"
131;34;33370.0;"Medium"
131;35;34271.0;"Low"
131;36;35581.0;"Low"
131;37;37543.0;"Medium"
131;38;38371.0;"High"
131;39;38344.0;""
131;40;39936.0;"Medium"
131;41;39784.0;"Medium"
131;42;39886.0;"Medium"
131;43;40727.0;"Low"
131;44;42482.0;"High"
131;45;43771.0;"High"
131;46;44333.0;"High"
131;47;46231.0;"Medium"
131;48;46539.0;"Medium"
131;49;48467.0;""
131;50;49131.0;"High"
131;51;49114.0;"High"
131;52;50513.0;"Medium"
131;53;51555.0;"Medium"
131;54;53041.0;"Low"
131;55;54434.0;"High"
131;56;55917.0;"Medium"
131;57;57194.0;"Low"
131;58;57378.0;"Medium"
131;59;57976.0;"High"
131;60;59211.0;"High"
132;1;9326.0;"Low"
132;2;11322.0;"High"
132;3;13110.0;"High"
132;4;13460.0;"Low"
132;5;14680.0;"Medium"
132;6;14571.0;"Medium"
132;7;16019.0;"Low"
132;8;17860.0;""
132;9;17680.0;"Low"
132;10;17928.0;"Medium"
132;11;18987.0;"Low"
132;12;20953.0;"Low"
132;13;20777.0;"Medium"
132;14;21152.0;"Medium"
132;15;21297.0;"High"
132;16;22181.0;"Low"
132;17;23798.0;"Low"
132;18;23812.0;"Medium"
132;19;23401.0;"Medium"
132;20;25324.0;"Low"
132;21;26472.0;"Low"
132;22;26002.0;"Medium"
132;23;27917.0;"High"
132;24;28099.0;"High"
132;25;28102.0;"High"
132;26;28175.0;"High"
132;27;28096.0;"Low"
132;28;27897.0;"High"
132;29;29266.0;"Low"
132;30;31243.0;""
132;31;31970.0;"High"
132;32;33182.0;"Low"
132;33;33410.0;"Medium"
132;34;33247.0;"High"
132;35;34171.0;"High"
132;36;34090.0;"Medium"
132;37;34943.0;"Medium"
132;38;35999.0;"Medium"
132;39;37315.0;"Low"
132;40;38409.0;"Low"
132;41;39689.0;"Medium"
132;42;41647.0;"Medium"
132;43;43054.0;"Low"
132;44;43654.0;"Medium"
132;45;44726.0;"Medium"
132;46;45655.0;"High"
132;47;47250.0;"Medium"
132;48;48493.0;"Low"
132;49;49675.0;"Medium"
132;50;51386.0;"Low"
132;51;52894.0;"Medium"
132;52;52823.0;"High"
132;53;53879.0;"High"
132;54;55436.0;"Medium"
132;55;56325.0;"Low"
132;56;56015.0;"Low"
132;57;57138.0;"Low"
132;58;57195.0;"Medium"
132;59;59137.0;"Low"
132;60;59701.0;"High"
133;1;5867.0;"Low"
133;2;7774.0;"Medium"
133;3;9202.0;"Medium"
133;4;9141.0;"Low"
133;5;9382.0;"High"
133;6;9062.0;"Low"
133;7;10255.0;"High"
133;8;10307.0;"High"
133;9;10615.0;"Medium"
133;10;11349.0;"Medium"
133;11;11467.0;""
133;12;11323.0;"High"
133;13;11499.0;"High"
133;14;12804.0;"High"
133;15;14497.0;"High"
133;16;15903.0;"Low"
133;17;16290.0;"Medium"
133;18;18183.0;"Medium"
133;19;19263.0;"Low"
133;20;20267.0;"Low"
133;21;20378.0;"Medium"
133;22;20556.0;"Medium"
133;23;22385.0;"Low"
133;24;23412.0;"Medium"
133;25;24942.0;"Medium"
133;26;26663.0;"Medium"
133;27;26228.0;"High"
133;28;27354.0;"Low"
133;29;27093.0;"Low"
133;30;27066.0;"Medium"
133;31;28973.0;"Low"
133;32;30407.0;"Medium"
133;33;29991.0;"High"
133;34;30810.0;"High"
133;35;30714.0;"High"
133;36;31977.0;"High"
133;37;32285.0;"Medium"
133;38;32035.0;"Medium"
133;39;31687.0;"High"
133;40;31394.0;"Medium"
133;41;31518.0;"Low"
133;42;31385.0;"High"
133;43;31993.0;"High"
133;44;31780.0;"Low"
133;45;33064.0;"Medium"
133;46;34688.0;""
133;47;36611.0;"High"
133;48;38196.0;"High"
133;49;38325.0;"High"
133;50;39738.0;"Medium"
133;51;40684.0;"Low"
133;52;40590.0;"Medium"
133;53;41204.0;"Medium"
133;54;42094.0;"Low"
133;55;43841.0;"High"
133;56;44700.0;"Low"
133;57;45473.0;"Medium"
133;58;46756.0;"Medium"
133;59;46970.0;"Medium"
133;60;46978.0;"Medium"
134;1;6753.0;"High"
134;2;7510.0;"High"
134;3;9229.0;"Medium"
134;4;9781.0;"High"
134;5;11763.0;"Low"
134;6;13052.0;"Low"
134;7;12648.0;"Low"
134;8;13088.0;"Low"
134;9;13040.0;"Medium"
134;10;14072.0;"Low"
134;11;14315.0;"Medium"
134;12;14591.0;""
134;13;16578.0;"Medium"
134;14;16276.0;"Low"
134;15;17323.0;"Medium"
134;16;18709.0;"Medium"
134;17;19775.0;"High"
134;18;21352.0;"Medium"
134;19;22404.0;"High"
134;20;23655.0;"High"
134;21;24354.0;"Low"
134;22;25822.0;"Medium"
134;23;26270.0;"Low"
134;24;26348.0;"Low"
134;25;25888.0;"Medium"
134;26;26712.0;"Medium"
134;27;26247.0;"High"
134;28;26154.0;"Medium"
134;29;26498.0;"Low"
134;30;26635.0;"Low"
134;31;26422.0;"Medium"
134;32;26084.0;"Medium"
134;33;26880.0;"Medium"
134;34;27446.0;"High"
134;35;26949.0;"Medium"
134;36;27882.0;"Low"
134;37;27689.0;""
134;38;27869.0;"High"
134;39;28977.0;"High"
134;40;30295.0;""
134;41;30455.0;"Medium"
134;42;31064.0;"Medium"
134;43;31333.0;"Low"
134;44;31526.0;"Medium"
134;45;32200.0;"Medium"
134;46;33471.0;"Low"
134;47;34516.0;"Low"
134;48;34018.0;"Low"
134;49;33762.0;"Medium"
134;50;34662.0;"Medium"
134;51;35234.0;"High"
134;52;35850.0;"Low"
134;53;37299.0;"Medium"
134;54;36983.0;"High"
134;55;36502.0;"Medium"
134;56;36834.0;"Medium"
134;57;37591.0;"Medium"
134;58;38375.0;"Medium"
134;59;40221.0;"Medium"
134;60;39792.0;"Medium"
135;1;9140.0;"Low"
135;2;8973.0;"Medium"
135;3;9091.0;"Medium"
135;4;9731.0;"Low"
135;5;11662.0;"Low"
135;6;11521.0;"Medium"
135;7;11500.0;"Medium"
135;8;11247.0;"Medium"
135;9;11308.0;"Low"
135;10;11676.0;"Low"
135;11;11452.0;"Medium"
135;12;13372.0;"Medium"
135;13;14320.0;"High"
135;14;15412.0;"High"
135;15;15435.0;"High"
135;16;14991.0;"High"
135;17;15038.0;"Medium"
135;18;16441.0;"Medium"
135;19;18385.0;"Low"
135;20;19226.0;""
135;21;20691.0;"Low"
135;22;20278.0;"Medium"
135;23;19839.0;"Medium"
135;24;21619.0;"Medium"
135;25;21410.0;"High"
135;26;23242.0;"Low"
135;27;23357.0;"High"
135;28;23672.0;"Medium"
135;29;23442.0;"Medium"
135;30;25117.0;"Low"
135;31;25707.0;"Low"
135;32;26559.0;"Medium"
135;33;27734.0;"High"
135;34;27779.0;"High"
135;35;28106.0;"Low"
135;36;29307.0;"Low"
135;37;30911.0;"Medium"
135;38;30983.0;"High"
135;39;32198.0;"Low"
135;40;32960.0;"Low"
135;41;34467.0;"Medium"
135;42;35976.0;"High"
135;43;36566.0;"Low"
135;44;37161.0;"Medium"
135;45;38147.0;"High"
135;46;38720.0;"Medium"
135;47;39906.0;"High"
135;48;40994.0;"Medium"
135;49;42925.0;"Medium"
135;50;42616.0;"Medium"
135;51;43287.0;"High"
135;52;43654.0;"Low"
135;53;44372.0;"Low"
135;54;46068.0;"Medium"
135;55;47151.0;"Medium"
135;56;47463.0;"Low"
135;57;48897.0;"Low"
135;58;48555.0;"Medium"
135;59;48116.0;"Medium"
135;60;48045.0;""
136;1;3014.0;"Low"
136;2;3762.0;"Medium"
136;3;5521.0;"Medium"
136;4;5951.0;"High"
136;5;5637.0;"High"
136;6;5938.0;"Low"
136;7;7151.0;"Medium"
136;8;7118.0;"Low"
136;9;7453.0;""
136;10;8691.0;"Low"
136;11;10618.0;"Medium"
136;12;10531.0;"High"
136;13;12043.0;"Medium"
136;14;13071.0;"Medium"
136;15;13088.0;"Medium"
136;16;14970.0;"Medium"
136;17;15464.0;"Low"
136;18;15899.0;"Low"
136;19;16747.0;"Medium"
136;20;18454.0;"Low"
136;21;19309.0;"Low"
136;22;18911.0;"Low"
136;23;20404.0;"High"
136;24;21531.0;"Low"
136;25;22971.0;"Medium"
136;26;22828.0;"Medium"
136;27;22972.0;"High"
136;28;24360.0;"High"
136;29;26048.0;"Medium"
136;30;26062.0;"Low"
136;31;26858.0;"Low"
136;32;27231.0;"Medium"
136;33;29054.0;"High"
136;34;29325.0;"Low"
136;35;31222.0;"Low"
136;36;30871.0;""
136;37;32116.0;"Low"
136;38;33401.0;"High"
136;39;34789.0;"Medium"
136;40;34663.0;"Low"
136;41;34742.0;"Medium"
136;42;34652.0;"Medium"
136;43;36495.0;"Low"
136;44;38068.0;"Low"
136;45;39604.0;"Low"
136;46;40124.0;"Medium"
136;47;40234.0;"Low"
136;48;39766.0;"High"
136;49;39782.0;"Medium"
136;50;40877.0;"High"
136;51;41263.0;"Medium"
136;52;42616.0;"Low"
136;53;44421.0;"Medium"
136;54;44273.0;"High"
136;55;45689.0;""
136;56;45844.0;"High"
136;57;46094.0;"Low"
136;58;46180.0;"Medium"
136;59;47905.0;"High"
136;60;48897.0;"Low"
137;1;11762.0;"Medium"
137;2;13101.0;"High"
137;3;14663.0;"Medium"
137;4;14567.0;"Low"
137;5;15002.0;"Low"
137;6;14933.0;"High"
137;7;16618.0;"Medium"
137;8;17998.0;"Low"
137;9;18344.0;"Low"
137;10;19975.0;"Medium"
137;11;21379.0;"Low"
137;12;21195.0;"Medium"
137;13;21464.0;"Low"
137;14;22261.0;"Medium"
137;15;24040.0;"Low"
137;16;26014.0;"High"
137;17;27579.0;"Medium"
137;18;27178.0;"Low"
137;19;28850.0;"Low"
137;20;28578.0;"High"
137;21;28667.0;"Low"
137;22;28916.0;"High"
137;23;29691.0;"Low"
137;24;30120.0;"High"
137;25;31147.0;"High"
137;26;32106.0;"Medium"
137;27;33019.0;"Medium"
137;28;34133.0;"Medium"
137;29;34544.0;"Low"
137;30;35784.0;"Low"
137;31;37262.0;"Medium"
137;32;37612.0;"Medium"
137;33;37648.0;"High"
137;34;39483.0;"High"
137;35;40537.0;"Medium"
137;36;41737.0;"Low"
137;37;43477.0;"Medium"
137;38;43605.0;"Low"
137;39;44484.0;"Medium"
137;40;45170.0;"High"
137;41;45371.0;"High"
137;42;45170.0;"Medium"
137;43;45840.0;"Low"
137;44;47521.0;""
137;45;47791.0;"Low"
137;46;49467.0;"Low"
137;47;50219.0;"Medium"
137;48;49918.0;"High"
137;49;49696.0;"Low"
137;50;50923.0;"Low"
137;51;51433.0;"High"
137;52;51125.0;"Medium"
137;53;50933.0;"High"
137;54;51738.0;"Medium"
137;55;51263.0;"Low"
137;56;52192.0;"Medium"
137;57;53862.0;"Medium"
137;58;53957.0;"Medium"
137;59;53598.0;"Low"
137;60;54979.0;"Low"
138;1;8666.0;"Medium"
138;2;9733.0;"Low"
138;3;10264.0;"Low"
138;4;11703.0;"Medium"
138;5;13488.0;"Medium"
138;6;14168.0;""
138;7;14277.0;"Low"
138;8;13781.0;"Medium"
138;9;15000.0;"Medium"
138;10;15567.0;"Medium"
138;11;16925.0;"High"
138;12;16651.0;"Low"
138;13;17226.0;"Low"
138;14;16734.0;"High"
138;15;16867.0;"High"
138;16;17435.0;"Medium"
138;17;17692.0;"Low"
138;18;19206.0;"High"
138;19;19070.0;"Medium"
138;20;20436.0;"Low"
138;21;22435.0;"Low"
138;22;24376.0;"Low"
138;23;24722.0;"Medium"
138;24;26642.0;"High"
138;25;28083.0;"High"
138;26;27853.0;"Medium"
138;27;28863.0;"Medium"
138;28;29538.0;"Low"
138;29;29859.0;"Medium"
138;30;29572.0;"High"
138;31;29688.0;"Low"
138;32;31301.0;"Low"
138;33;32335.0;""
138;34;31861.0;"Low"
138;35;32268.0;"High"
138;36;33015.0;"Medium"
138;37;34774.0;"Low"
138;38;36253.0;"Low"
138;39;37370.0;"Medium"
138;40;37436.0;""
138;41;38772.0;"Medium"
138;42;38273.0;"Medium"
138;43;39409.0;"Medium"
138;44;39698.0;"Medium"
138;45;41427.0;"Low"
138;46;41790.0;"Medium"
138;47;41713.0;"Medium"
138;48;42644.0;"Medium"
138;49;42857.0;"High"
138;50;44335.0;"Low"
138;51;43911.0;"Medium"
138;52;44921.0;"High"
138;53;46064.0;"Low"
138;54;46070.0;"Medium"
138;55;47751.0;"Low"
138;56;48131.0;""
138;57;47740.0;"Medium"
138;58;48091.0;"Low"
138;59;49179.0;"High"
138;60;50932.0;"Medium"
139;1;7067.0;"Medium"
139;2;7864.0;"Low"
139;3;8427.0;"High"
139;4;10413.0;"High"
139;5;12201.0;"High"
139;6;12235.0;"Medium"
139;7;13421.0;"Medium"
139;8;14352.0;"Medium"
139;9;16268.0;"Low"
139;10;16006.0;"Medium"
139;11;15893.0;"Low"
139;12;17270.0;"Medium"
139;13;17464.0;"Medium"
139;14;18938.0;"Medium"
139;15;19838.0;"Medium"
139;16;19799.0;"High"
139;17;19676.0;"Medium"
139;18;20302.0;"Medium"
139;19;20117.0;"Medium"
139;20;20914.0;"Medium"
139;21;22561.0;"Medium"
139;22;22437.0;"Medium"
139;23;24406.0;"Low"
139;24;25327.0;"Low"
139;25;26211.0;"High"
139;26;26798.0;"Medium"
139;27;26603.0;"Low"
139;28;28301.0;"Medium"
139;29;30210.0;"High"
139;30;31840.0;"Low"
139;31;31844.0;"High"
139;32;32556.0;"Low"
139;33;33159.0;""
139;34;33369.0;"High"
139;35;33362.0;"High"
139;36;34590.0;"Medium"
139;37;35521.0;"High"
139;38;37004.0;"High"
139;39;36600.0;"Low"
139;40;36856.0;"Medium"
139;41;37605.0;"High"
139;42;37884.0;"Medium"
139;43;38599.0;"Medium"
139;44;39148.0;"Medium"
139;45;40201.0;"Medium"
139;46;42194.0;"Medium"
139;47;41792.0;"Medium"
139;48;42798.0;"High"
139;49;43702.0;"Medium"
139;50;45128.0;"Medium"
139;51;46025.0;"Medium"
139;52;47013.0;"High"
139;53;47120.0;"Medium"
139;54;47845.0;"Low"
139;55;49710.0;"Medium"
139;56;49663.0;"High"
139;57;49469.0;"Low"
139;58;50567.0;"Low"
139;59;50700.0;"Medium"
139;60;52336.0;"Medium"
140;1;8306.0;""
140;2;8551.0;"High"
140;3;10294.0;"Low"
140;4;10790.0;"Low"
140;5;11309.0;"Low"
140;6;12005.0;"Medium"
140;7;12393.0;"Low"
140;8;13428.0;"Medium"
140;9;15424.0;"High"
140;10;16473.0;"Medium"
140;11;16062.0;"Medium"
140;12;17990.0;"Medium"
140;13;18564.0;"Medium"
140;14;19744.0;"High"
140;15;21620.0;""
140;16;21521.0;"High"
140;17;21609.0;"Low"
140;18;22703.0;"High"
140;19;24339.0;"High"
140;20;25777.0;"Medium"
140;21;27640.0;"Medium"
140;22;27378.0;"Medium"
140;23;28568.0;"Low"
140;24;30184.0;"Low"
140;25;31464.0;"Low"
140;26;32381.0;"Medium"
140;27;31931.0;"High"
140;28;32163.0;"High"
140;29;32594.0;"Low"
140;30;32532.0;"High"
140;31;34312.0;"Medium"
140;32;35271.0;"Medium"
140;33;36845.0;"Medium"
140;34;37801.0;"Medium"
140;35;37630.0;"Low"
140;36;38205.0;"Medium"
140;37;37791.0;"Low"
140;38;38041.0;"High"
140;39;39171.0;"High"
140;40;39727.0;"High"
140;41;39755.0;"Medium"
140;42;41401.0;"Low"
140;43;43095.0;"High"
140;44;43657.0;"Medium"
140;45;45151.0;"Medium"
140;46;45961.0;"Medium"
140;47;47806.0;"High"
140;48;47649.0;"High"
140;49;47322.0;"Low"
140;50;47008.0;"High"
140;51;47364.0;"Medium"
140;52;48765.0;""
140;53;49748.0;"Medium"
140;54;50718.0;"Medium"
140;55;51388.0;"Low"
140;56;53093.0;"Medium"
140;57;54035.0;"Low"
140;58;54108.0;"Medium"
140;59;54220.0;"High"
140;60;54384.0;""
141;1;9493.0;"Medium"
141;2;9030.0;"Medium"
141;3;9142.0;"Low"
141;4;9069.0;"High"
141;5;9116.0;"Low"
141;6;10385.0;"Medium"
141;7;10794.0;"Medium"
141;8;12227.0;"Low"
141;9;11772.0;"High"
141;10;11784.0;"Low"
141;11;11422.0;"Medium"
141;12;12811.0;"High"
141;13;13438.0;"High"
141;14;15109.0;"Medium"
141;15;16984.0;"High"
141;16;16861.0;"Low"
141;17;17239.0;"Medium"
141;18;19165.0;""
141;19;20963.0;"High"
141;20;20891.0;"High"
141;21;21992.0;"Medium"
141;22;23949.0;"Low"
141;23;24877.0;"Medium"
141;24;24406.0;"Medium"
141;25;24422.0;"High"
141;26;26291.0;"Low"
141;27;28202.0;""
141;28;28588.0;"Medium"
141;29;30048.0;"Medium"
