"employee_key";"date_key";"employee_contrib_rate";"employee_contrib_amount";"employer_match_amount";"plan_enrolled_flag"
291;33;8.639;1041.95;361.83;"Yes"
291;34;8.639;1041.95;361.83;"Yes"
291;35;8.639;1041.95;361.83;"Yes"
291;36;8.639;1041.95;361.83;"Yes"
291;37;8.639;1041.95;361.83;"Yes"
291;38;8.639;1041.95;361.83;"Yes"
291;39;8.639;1041.95;361.83;"No"
291;40;8.639;-1041.95;361.83;"Yes"
291;41;8.639;1041.95;361.83;"No"
291;42;8.639;1041.95;361.83;"Yes"
291;43;8.639;1041.95;361.83;"Yes"
291;44;8.639;1041.95;361.83;"Yes"
291;45;8.639;1041.95;361.83;"No"
291;46;8.639;1041.95;361.83;"Yes"
291;47;8.639;1041.95;361.83;"Yes"
291;48;8.639;1041.95;361.83;"Yes"
291;49;8.639;1041.95;361.83;"Yes"
291;50;8.639;1041.95;361.83;"Yes"
291;51;8.639;1041.95;361.83;"Yes"
291;52;8.639;-1041.95;361.83;"Yes"
291;53;8.639;1041.95;361.83;"Yes"
291;54;8.639;1041.95;361.83;"Yes"
291;55;8.639;1041.95;361.83;"Yes"
291;56;8.639;1041.95;361.83;"No"
291;57;8.639;1041.95;361.83;"No"
291;58;8.639;1041.95;361.83;"No"
291;59;8.639;1041.95;361.83;"Yes"
291;60;8.639;1041.95;361.83;"Yes"
292;1;7.644;432.63;169.8;"Yes"
292;2;7.644;432.63;169.8;"Yes"
292;3;7.644;432.63;169.8;"Yes"
292;4;7.644;432.63;169.8;"Yes"
292;5;7.644;432.63;169.8;"No"
292;6;7.644;432.63;169.8;"Yes"
292;7;7.644;432.63;169.8;"Yes"
292;8;7.644;432.63;169.8;"No"
292;9;7.644;432.63;169.8;"Yes"
292;10;7.644;432.63;169.8;"Yes"
292;11;7.644;432.63;169.8;"Yes"
292;12;7.644;432.63;169.8;"Yes"
292;13;7.644;432.63;169.8;"Yes"
292;14;7.644;432.63;169.8;"Yes"
292;15;7.644;432.63;169.8;"No"
292;16;7.644;432.63;169.8;"Yes"
292;17;7.644;432.63;169.8;"Yes"
292;18;7.644;432.63;169.8;"Yes"
292;19;7.644;432.63;169.8;"Yes"
292;20;7.644;432.63;169.8;"Yes"
292;21;7.644;432.63;169.8;"Yes"
292;22;7.644;432.63;169.8;"Yes"
292;23;7.644;432.63;169.8;"Yes"
292;24;7.644;432.63;169.8;"Yes"
292;25;7.644;432.63;169.8;"Yes"
292;26;7.644;432.63;169.8;"Yes"
292;27;7.644;432.63;169.8;"No"
292;28;7.644;432.63;169.8;"Yes"
292;29;7.644;432.63;169.8;"Yes"
292;30;7.644;432.63;169.8;"Yes"
292;31;7.644;432.63;169.8;"Yes"
292;32;7.644;432.63;169.8;"Yes"
292;33;7.644;432.63;169.8;"Yes"
292;34;7.644;432.63;169.8;"Yes"
292;35;7.644;432.63;169.8;"Yes"
292;36;7.644;432.63;169.8;"No"
292;37;7.644;432.63;169.8;"Yes"
292;38;7.644;432.63;169.8;"Yes"
292;39;7.644;432.63;169.8;"Yes"
292;40;7.644;432.63;169.8;"Yes"
292;41;7.644;-432.63;169.8;"Yes"
292;42;7.644;432.63;169.8;"No"
292;43;7.644;432.63;169.8;"Yes"
292;44;7.644;432.63;169.8;"Yes"
292;45;7.644;432.63;169.8;"Yes"
292;46;7.644;432.63;169.8;"Yes"
292;47;7.644;432.63;169.8;"Yes"
292;48;7.644;432.63;169.8;"No"
292;49;7.644;432.63;169.8;"Yes"
292;50;7.644;432.63;169.8;"Yes"
292;51;7.644;432.63;169.8;"Yes"
292;52;7.644;432.63;169.8;"Yes"
292;53;7.644;432.63;169.8;"Yes"
292;54;7.644;432.63;169.8;"Yes"
292;55;7.644;432.63;169.8;"Yes"
292;56;7.644;432.63;169.8;"Yes"
292;57;7.644;432.63;169.8;"Yes"
292;58;7.644;432.63;169.8;"No"
292;59;7.644;432.63;169.8;"Yes"
292;60;7.644;432.63;169.8;"No"
293;1;5.534;266.78;144.63;"Yes"
293;2;5.534;266.78;144.63;"No"
293;3;5.534;266.78;144.63;"Yes"
293;4;5.534;266.78;144.63;"Yes"
293;5;5.534;266.78;144.63;"Yes"
293;6;5.534;266.78;144.63;"Yes"
293;7;5.534;266.78;144.63;"Yes"
293;8;5.534;266.78;144.63;"Yes"
293;9;5.534;266.78;144.63;"Yes"
293;10;5.534;266.78;144.63;"Yes"
293;11;5.534;266.78;144.63;"Yes"
293;12;5.534;266.78;144.63;"Yes"
293;13;5.534;266.78;144.63;"Yes"
293;14;5.534;266.78;144.63;"Yes"
293;15;5.534;266.78;144.63;"Yes"
293;16;5.534;266.78;144.63;"Yes"
293;17;5.534;266.78;144.63;"Yes"
293;18;5.534;266.78;144.63;"Yes"
293;19;5.534;266.78;144.63;"Yes"
293;20;5.534;266.78;144.63;"Yes"
293;21;5.534;266.78;144.63;"Yes"
293;22;5.534;266.78;144.63;"Yes"
293;23;5.534;266.78;144.63;"Yes"
293;24;5.534;266.78;144.63;"No"
293;25;5.534;266.78;144.63;"Yes"
293;26;5.534;266.78;144.63;"Yes"
293;27;5.534;266.78;144.63;"Yes"
293;28;5.534;266.78;144.63;"Yes"
293;29;5.534;266.78;144.63;"Yes"
293;30;5.534;266.78;144.63;"Yes"
293;31;5.534;266.78;144.63;"Yes"
293;32;5.534;266.78;144.63;"No"
293;33;5.534;266.78;144.63;"Yes"
293;34;5.534;266.78;144.63;"Yes"
293;35;5.534;266.78;144.63;"Yes"
293;36;5.534;266.78;144.63;"Yes"
293;37;5.534;266.78;144.63;"Yes"
293;38;5.534;266.78;144.63;"Yes"
293;39;5.534;266.78;144.63;"Yes"
293;40;5.534;266.78;144.63;"Yes"
293;41;5.534;266.78;144.63;"Yes"
293;42;5.534;266.78;144.63;"Yes"
293;43;5.534;-266.78;144.63;"Yes"
293;44;5.534;266.78;144.63;"Yes"
293;45;5.534;266.78;144.63;"Yes"
293;46;5.534;266.78;144.63;"Yes"
293;47;5.534;266.78;144.63;"No"
293;48;5.534;-266.78;144.63;"Yes"
293;49;5.534;266.78;144.63;"Yes"
293;50;5.534;266.78;144.63;"Yes"
293;51;5.534;266.78;144.63;"Yes"
293;52;5.534;266.78;144.63;"Yes"
293;53;5.534;266.78;144.63;"Yes"
293;54;5.534;266.78;144.63;"Yes"
293;55;5.534;266.78;144.63;"Yes"
293;56;5.534;266.78;144.63;"Yes"
293;57;5.534;266.78;144.63;"Yes"
293;58;5.534;266.78;144.63;"Yes"
293;59;5.534;266.78;144.63;"Yes"
293;60;5.534;266.78;144.63;"Yes"
294;1;6.046;162.94;80.85;"No"
294;2;6.046;162.94;80.85;"Yes"
294;3;6.046;162.94;80.85;"Yes"
294;4;6.046;162.94;80.85;"Yes"
294;5;6.046;162.94;80.85;"Yes"
294;6;6.046;162.94;80.85;"Yes"
294;7;6.046;162.94;80.85;"Yes"
294;8;6.046;162.94;80.85;"Yes"
294;9;6.046;-162.94;80.85;"Yes"
294;10;6.046;162.94;80.85;"Yes"
294;11;6.046;162.94;80.85;"Yes"
294;12;6.046;162.94;80.85;"Yes"
294;13;6.046;162.94;80.85;"Yes"
294;14;6.046;162.94;80.85;"Yes"
294;15;6.046;162.94;80.85;"Yes"
294;16;6.046;162.94;80.85;"Yes"
294;17;6.046;162.94;80.85;"Yes"
294;18;6.046;162.94;80.85;"Yes"
294;19;6.046;162.94;80.85;"Yes"
294;20;6.046;-162.94;80.85;"No"
294;21;6.046;162.94;80.85;"Yes"
294;22;6.046;162.94;80.85;"Yes"
294;23;6.046;162.94;80.85;"Yes"
294;24;6.046;-162.94;80.85;"Yes"
294;25;6.046;162.94;80.85;"Yes"
294;26;6.046;162.94;80.85;"Yes"
294;27;6.046;162.94;80.85;"No"
294;28;6.046;162.94;80.85;"Yes"
294;29;6.046;162.94;80.85;"Yes"
294;30;6.046;162.94;80.85;"Yes"
294;31;6.046;-162.94;80.85;"No"
294;32;6.046;162.94;80.85;"Yes"
294;33;6.046;162.94;80.85;"Yes"
294;34;6.046;162.94;80.85;"Yes"
294;35;6.046;162.94;80.85;"Yes"
294;36;6.046;-162.94;80.85;"Yes"
294;37;6.046;162.94;80.85;"Yes"
294;38;6.046;162.94;80.85;"Yes"
294;39;6.046;162.94;80.85;"Yes"
294;40;6.046;162.94;80.85;"Yes"
294;41;6.046;162.94;80.85;"Yes"
294;42;6.046;162.94;80.85;"Yes"
294;43;6.046;162.94;80.85;"Yes"
294;44;6.046;162.94;80.85;"Yes"
294;45;6.046;162.94;80.85;"Yes"
294;46;6.046;162.94;80.85;"Yes"
294;47;6.046;162.94;80.85;"Yes"
294;48;6.046;-162.94;80.85;"Yes"
294;49;6.046;-162.94;80.85;"Yes"
294;50;6.046;162.94;80.85;"Yes"
294;51;6.046;162.94;80.85;"Yes"
294;52;6.046;162.94;80.85;"No"
294;53;6.046;162.94;80.85;"Yes"
294;54;6.046;162.94;80.85;"Yes"
294;55;6.046;162.94;80.85;"Yes"
294;56;6.046;162.94;80.85;"Yes"
294;57;6.046;162.94;80.85;"Yes"
294;58;6.046;162.94;80.85;"Yes"
294;59;6.046;162.94;80.85;"Yes"
294;60;6.046;162.94;80.85;"Yes"
295;1;4.731;561.99;356.34;"Yes"
295;2;4.731;561.99;356.34;"Yes"
295;3;4.731;561.99;356.34;"Yes"
295;4;4.731;561.99;356.34;"Yes"
295;5;4.731;561.99;356.34;"Yes"
295;6;4.731;561.99;356.34;"Yes"
295;7;4.731;561.99;356.34;"Yes"
295;8;4.731;561.99;356.34;"Yes"
295;9;4.731;-561.99;356.34;"No"
295;10;4.731;561.99;356.34;"No"
295;11;4.731;561.99;356.34;"Yes"
295;12;4.731;561.99;356.34;"Yes"
295;13;4.731;561.99;356.34;"Yes"
295;14;4.731;561.99;356.34;"Yes"
295;15;4.731;561.99;356.34;"No"
295;16;4.731;561.99;356.34;"Yes"
295;17;4.731;561.99;356.34;"Yes"
295;18;4.731;561.99;356.34;"Yes"
295;19;4.731;561.99;356.34;"Yes"
295;20;4.731;561.99;356.34;"Yes"
295;21;4.731;561.99;356.34;"Yes"
295;22;4.731;561.99;356.34;"Yes"
295;23;4.731;561.99;356.34;"Yes"
295;24;4.731;561.99;356.34;"Yes"
295;25;4.731;561.99;356.34;"Yes"
295;26;4.731;561.99;356.34;"Yes"
295;27;4.731;561.99;356.34;"Yes"
295;28;4.731;561.99;356.34;"Yes"
295;29;4.731;561.99;356.34;"No"
295;30;4.731;561.99;356.34;"Yes"
295;31;4.731;561.99;356.34;"Yes"
295;32;4.731;561.99;356.34;"No"
295;33;4.731;561.99;356.34;"Yes"
295;34;4.731;561.99;356.34;"Yes"
295;35;4.731;561.99;356.34;"Yes"
295;36;4.731;561.99;356.34;"Yes"
295;37;4.731;561.99;356.34;"Yes"
295;38;4.731;561.99;356.34;"Yes"
295;39;4.731;561.99;356.34;"No"
295;40;4.731;561.99;356.34;"No"
295;41;4.731;561.99;356.34;"Yes"
295;42;4.731;-561.99;356.34;"Yes"
295;43;4.731;561.99;356.34;"Yes"
295;44;4.731;561.99;356.34;"Yes"
295;45;4.731;561.99;356.34;"Yes"
295;46;4.731;561.99;356.34;"Yes"
295;47;4.731;561.99;356.34;"Yes"
295;48;4.731;561.99;356.34;"Yes"
295;49;4.731;561.99;356.34;"No"
295;50;4.731;561.99;356.34;"Yes"
295;51;4.731;561.99;356.34;"Yes"
295;52;4.731;561.99;356.34;"Yes"
295;53;4.731;-561.99;356.34;"Yes"
295;54;4.731;561.99;356.34;"Yes"
295;55;4.731;561.99;356.34;"Yes"
295;56;4.731;561.99;356.34;"Yes"
295;57;4.731;561.99;356.34;"Yes"
295;58;4.731;561.99;356.34;"Yes"
295;59;4.731;561.99;356.34;"No"
295;60;4.731;561.99;356.34;"Yes"
296;1;6.991;1193.31;512.04;"Yes"
296;2;6.991;1193.31;512.04;"Yes"
296;3;6.991;1193.31;512.04;"Yes"
296;4;6.991;1193.31;512.04;"Yes"
296;5;6.991;1193.31;512.04;"Yes"
296;6;6.991;1193.31;512.04;"Yes"
296;7;6.991;1193.31;512.04;"Yes"
296;8;6.991;1193.31;512.04;"Yes"
296;9;6.991;-1193.31;512.04;"Yes"
296;10;6.991;1193.31;512.04;"Yes"
296;11;6.991;1193.31;512.04;"Yes"
296;12;6.991;1193.31;512.04;"Yes"
296;13;6.991;1193.31;512.04;"Yes"
296;14;6.991;1193.31;512.04;"Yes"
296;15;6.991;1193.31;512.04;"Yes"
296;16;6.991;1193.31;512.04;"No"
296;17;6.991;1193.31;512.04;"Yes"
296;18;6.991;1193.31;512.04;"Yes"
296;19;6.991;1193.31;512.04;"Yes"
296;20;6.991;1193.31;512.04;"Yes"
296;21;6.991;1193.31;512.04;"Yes"
296;22;6.991;1193.31;512.04;"No"
296;23;6.991;1193.31;512.04;"Yes"
296;24;6.991;1193.31;512.04;"Yes"
296;25;6.991;1193.31;512.04;"Yes"
296;26;6.991;-1193.31;512.04;"Yes"
296;27;6.991;1193.31;512.04;"Yes"
296;28;6.991;1193.31;512.04;"Yes"
296;29;6.991;1193.31;512.04;"No"
296;30;6.991;1193.31;512.04;"Yes"
296;31;6.991;1193.31;512.04;"Yes"
296;32;6.991;1193.31;512.04;"Yes"
296;33;6.991;1193.31;512.04;"Yes"
296;34;6.991;1193.31;512.04;"Yes"
296;35;6.991;1193.31;512.04;"Yes"
296;36;6.991;1193.31;512.04;"Yes"
296;37;6.991;1193.31;512.04;"Yes"
296;38;6.991;1193.31;512.04;"Yes"
296;39;6.991;1193.31;512.04;"Yes"
296;40;6.991;1193.31;512.04;"Yes"
296;41;6.991;1193.31;512.04;"Yes"
296;42;6.991;1193.31;512.04;"Yes"
296;43;6.991;1193.31;512.04;"No"
296;44;6.991;1193.31;512.04;"Yes"
296;45;6.991;1193.31;512.04;"No"
296;46;6.991;1193.31;512.04;"No"
296;47;6.991;1193.31;512.04;"Yes"
296;48;6.991;1193.31;512.04;"Yes"
296;49;6.991;1193.31;512.04;"Yes"
296;50;6.991;1193.31;512.04;"Yes"
296;51;6.991;1193.31;512.04;"Yes"
296;52;6.991;1193.31;512.04;"Yes"
296;53;6.991;1193.31;512.04;"Yes"
296;54;6.991;1193.31;512.04;"Yes"
296;55;6.991;1193.31;512.04;"Yes"
296;56;6.991;1193.31;512.04;"Yes"
296;57;6.991;-1193.31;512.04;"Yes"
296;58;6.991;1193.31;512.04;"Yes"
296;59;6.991;1193.31;512.04;"Yes"
296;60;6.991;1193.31;512.04;"Yes"
297;1;7.705;189.15;73.65;"No"
297;2;7.705;189.15;73.65;"Yes"
297;3;7.705;189.15;73.65;"Yes"
297;4;7.705;189.15;73.65;"Yes"
297;5;7.705;189.15;73.65;"Yes"
297;6;7.705;189.15;73.65;"Yes"
297;7;7.705;189.15;73.65;"Yes"
297;8;7.705;189.15;73.65;"Yes"
297;9;7.705;189.15;73.65;"No"
297;10;7.705;189.15;73.65;"No"
297;11;7.705;189.15;73.65;"Yes"
297;12;7.705;189.15;73.65;"Yes"
297;13;7.705;189.15;73.65;"Yes"
297;14;7.705;189.15;73.65;"Yes"
297;15;7.705;189.15;73.65;"Yes"
297;16;7.705;189.15;73.65;"Yes"
297;17;7.705;189.15;73.65;"Yes"
297;18;7.705;189.15;73.65;"Yes"
297;19;7.705;189.15;73.65;"Yes"
297;20;7.705;-189.15;73.65;"No"
297;21;7.705;189.15;73.65;"Yes"
297;22;7.705;189.15;73.65;"Yes"
297;23;7.705;189.15;73.65;"No"
297;24;7.705;189.15;73.65;"Yes"
297;25;7.705;189.15;73.65;"Yes"
297;26;7.705;189.15;73.65;"Yes"
297;27;7.705;189.15;73.65;"Yes"
297;28;7.705;189.15;73.65;"Yes"
297;29;7.705;189.15;73.65;"Yes"
297;30;7.705;189.15;73.65;"Yes"
297;31;7.705;189.15;73.65;"Yes"
297;32;7.705;189.15;73.65;"Yes"
297;33;7.705;189.15;73.65;"Yes"
297;34;7.705;189.15;73.65;"Yes"
297;35;7.705;189.15;73.65;"Yes"
297;36;7.705;189.15;73.65;"Yes"
297;37;7.705;189.15;73.65;"Yes"
297;38;7.705;189.15;73.65;"No"
297;39;7.705;189.15;73.65;"Yes"
297;40;7.705;189.15;73.65;"Yes"
297;41;7.705;189.15;73.65;"Yes"
297;42;7.705;189.15;73.65;"Yes"
297;43;7.705;189.15;73.65;"Yes"
297;44;7.705;189.15;73.65;"No"
297;45;7.705;189.15;73.65;"Yes"
297;46;7.705;189.15;73.65;"Yes"
297;47;7.705;189.15;73.65;"Yes"
297;48;7.705;189.15;73.65;"Yes"
297;49;7.705;189.15;73.65;"No"
297;50;7.705;189.15;73.65;"Yes"
297;51;7.705;189.15;73.65;"Yes"
297;52;7.705;189.15;73.65;"Yes"
297;53;7.705;189.15;73.65;"Yes"
297;54;7.705;189.15;73.65;"Yes"
297;55;7.705;189.15;73.65;"Yes"
297;56;7.705;189.15;73.65;"Yes"
297;57;7.705;189.15;73.65;"Yes"
297;58;7.705;189.15;73.65;"No"
297;59;7.705;189.15;73.65;"Yes"
297;60;7.705;189.15;73.65;"Yes"
298;1;4.7;656.29;418.92;"Yes"
298;2;4.7;656.29;418.92;"Yes"
298;3;4.7;656.29;418.92;"Yes"
298;4;4.7;656.29;418.92;"Yes"
298;5;4.7;656.29;418.92;"Yes"
298;6;4.7;656.29;418.92;"Yes"
298;7;4.7;656.29;418.92;"Yes"
298;8;4.7;656.29;418.92;"No"
298;9;4.7;656.29;418.92;"Yes"
298;10;4.7;656.29;418.92;"No"
298;11;4.7;656.29;418.92;"Yes"
298;12;4.7;656.29;418.92;"Yes"
298;13;4.7;656.29;418.92;"Yes"
298;14;4.7;-656.29;418.92;"Yes"
298;15;4.7;656.29;418.92;"Yes"
298;16;4.7;656.29;418.92;"Yes"
298;17;4.7;656.29;418.92;"Yes"
298;18;4.7;656.29;418.92;"No"
298;19;4.7;656.29;418.92;"Yes"
298;20;4.7;656.29;418.92;"Yes"
298;21;4.7;656.29;418.92;"Yes"
298;22;4.7;656.29;418.92;"Yes"
298;23;4.7;656.29;418.92;"Yes"
298;24;4.7;656.29;418.92;"Yes"
298;25;4.7;656.29;418.92;"Yes"
298;26;4.7;656.29;418.92;"Yes"
298;27;4.7;656.29;418.92;"No"
298;28;4.7;656.29;418.92;"No"
298;29;4.7;656.29;418.92;"Yes"
298;30;4.7;656.29;418.92;"Yes"
298;31;4.7;656.29;418.92;"Yes"
298;32;4.7;656.29;418.92;"Yes"
298;33;4.7;656.29;418.92;"Yes"
298;34;4.7;656.29;418.92;"Yes"
298;35;4.7;656.29;418.92;"No"
298;36;4.7;-656.29;418.92;"Yes"
298;37;4.7;656.29;418.92;"No"
298;38;4.7;656.29;418.92;"Yes"
298;39;4.7;656.29;418.92;"No"
298;40;4.7;656.29;418.92;"Yes"
298;41;4.7;656.29;418.92;"Yes"
298;42;4.7;656.29;418.92;"Yes"
298;43;4.7;656.29;418.92;"Yes"
298;44;4.7;656.29;418.92;"No"
298;45;4.7;656.29;418.92;"No"
298;46;4.7;656.29;418.92;"Yes"
298;47;4.7;656.29;418.92;"Yes"
298;48;4.7;656.29;418.92;"Yes"
298;49;4.7;656.29;418.92;"Yes"
298;50;4.7;656.29;418.92;"Yes"
298;51;4.7;656.29;418.92;"Yes"
298;52;4.7;656.29;418.92;"Yes"
298;53;4.7;656.29;418.92;"Yes"
298;54;4.7;656.29;418.92;"No"
298;55;4.7;656.29;418.92;"Yes"
298;56;4.7;656.29;418.92;"No"
298;57;4.7;656.29;418.92;"No"
298;58;4.7;656.29;418.92;"No"
298;59;4.7;656.29;418.92;"Yes"
298;60;4.7;656.29;418.92;"Yes"
299;1;8.855;437.53;148.23;"Yes"
299;2;8.855;437.53;148.23;"Yes"
299;3;8.855;437.53;148.23;"Yes"
299;4;8.855;437.53;148.23;"Yes"
299;5;8.855;-437.53;148.23;"Yes"
299;6;8.855;437.53;148.23;"Yes"
299;7;8.855;437.53;148.23;"Yes"
299;8;8.855;437.53;148.23;"Yes"
299;9;8.855;437.53;148.23;"No"
299;10;8.855;437.53;148.23;"Yes"
299;11;8.855;437.53;148.23;"Yes"
299;12;8.855;-437.53;148.23;"Yes"
299;13;8.855;437.53;148.23;"Yes"
299;14;8.855;437.53;148.23;"Yes"
299;15;8.855;437.53;148.23;"Yes"
299;16;8.855;437.53;148.23;"Yes"
299;17;8.855;437.53;148.23;"Yes"
299;18;8.855;437.53;148.23;"Yes"
299;19;8.855;437.53;148.23;"No"
299;20;8.855;437.53;148.23;"No"
299;21;8.855;437.53;148.23;"Yes"
299;22;8.855;437.53;148.23;"Yes"
299;23;8.855;437.53;148.23;"No"
299;24;8.855;437.53;148.23;"Yes"
300;1;6.452;159.88;74.34;"Yes"
300;2;6.452;159.88;74.34;"Yes"
300;3;6.452;159.88;74.34;"Yes"
300;4;6.452;159.88;74.34;"Yes"
300;5;6.452;159.88;74.34;"Yes"
300;6;6.452;159.88;74.34;"Yes"
300;7;6.452;159.88;74.34;"Yes"
300;8;6.452;159.88;74.34;"Yes"
300;9;6.452;159.88;74.34;"No"
300;10;6.452;159.88;74.34;"No"
300;11;6.452;159.88;74.34;"Yes"
300;12;6.452;159.88;74.34;"No"
300;13;6.452;159.88;74.34;"Yes"
300;14;6.452;159.88;74.34;"Yes"
300;15;6.452;159.88;74.34;"Yes"
300;16;6.452;159.88;74.34;"Yes"
300;17;6.452;159.88;74.34;"Yes"
300;18;6.452;159.88;74.34;"No"
300;19;6.452;159.88;74.34;"Yes"
300;20;6.452;-159.88;74.34;"No"
300;21;6.452;159.88;74.34;"Yes"
300;22;6.452;159.88;74.34;"Yes"
300;23;6.452;159.88;74.34;"Yes"
300;24;6.452;159.88;74.34;"No"
300;25;6.452;159.88;74.34;"Yes"
300;26;6.452;159.88;74.34;"Yes"
300;27;6.452;159.88;74.34;"Yes"
300;28;6.452;159.88;74.34;"Yes"
300;29;6.452;159.88;74.34;"Yes"
300;30;6.452;159.88;74.34;"Yes"
300;31;6.452;159.88;74.34;"Yes"
300;32;6.452;159.88;74.34;"Yes"
300;33;6.452;159.88;74.34;"Yes"
300;34;6.452;159.88;74.34;"Yes"
300;35;6.452;159.88;74.34;"Yes"
300;36;6.452;159.88;74.34;"No"
300;37;6.452;159.88;74.34;"Yes"
300;38;6.452;159.88;74.34;"Yes"
300;39;6.452;159.88;74.34;"No"
300;40;6.452;159.88;74.34;"Yes"
300;41;6.452;159.88;74.34;"Yes"
300;42;6.452;159.88;74.34;"Yes"
300;43;6.452;159.88;74.34;"Yes"
300;44;6.452;159.88;74.34;"Yes"
300;45;6.452;159.88;74.34;"Yes"
300;46;6.452;159.88;74.34;"No"
300;47;6.452;159.88;74.34;"No"
300;48;6.452;159.88;74.34;"Yes"
300;49;6.452;159.88;74.34;"Yes"
300;50;6.452;159.88;74.34;"Yes"
300;51;6.452;159.88;74.34;"Yes"
300;52;6.452;159.88;74.34;"Yes"
300;53;6.452;-159.88;74.34;"Yes"
300;54;6.452;159.88;74.34;"Yes"
300;55;6.452;159.88;74.34;"Yes"
300;56;6.452;159.88;74.34;"Yes"
300;57;6.452;159.88;74.34;"Yes"
300;58;6.452;159.88;74.34;"Yes"
300;59;6.452;159.88;74.34;"Yes"
300;60;6.452;-159.88;74.34;"Yes"
301;1;5.174;270.48;156.84;"Yes"
301;2;5.174;270.48;156.84;"Yes"
301;3;5.174;270.48;156.84;"Yes"
301;4;5.174;270.48;156.84;"No"
301;5;5.174;270.48;156.84;"Yes"
301;6;5.174;-270.48;156.84;"Yes"
301;7;5.174;270.48;156.84;"Yes"
301;8;5.174;270.48;156.84;"Yes"
301;9;5.174;270.48;156.84;"Yes"
301;10;5.174;270.48;156.84;"Yes"
301;11;5.174;270.48;156.84;"Yes"
301;12;5.174;270.48;156.84;"Yes"
301;13;5.174;270.48;156.84;"Yes"
301;14;5.174;270.48;156.84;"Yes"
301;15;5.174;270.48;156.84;"Yes"
301;16;5.174;270.48;156.84;"Yes"
301;17;5.174;270.48;156.84;"Yes"
301;18;5.174;270.48;156.84;"Yes"
301;19;5.174;270.48;156.84;"No"
301;20;5.174;270.48;156.84;"Yes"
301;21;5.174;270.48;156.84;"Yes"
301;22;5.174;-270.48;156.84;"Yes"
301;23;5.174;-270.48;156.84;"Yes"
301;24;5.174;-270.48;156.84;"Yes"
301;25;5.174;270.48;156.84;"Yes"
301;26;5.174;270.48;156.84;"Yes"
301;27;5.174;270.48;156.84;"Yes"
301;28;5.174;270.48;156.84;"Yes"
301;29;5.174;270.48;156.84;"Yes"
301;30;5.174;270.48;156.84;"Yes"
301;31;5.174;270.48;156.84;"Yes"
301;32;5.174;270.48;156.84;"Yes"
301;33;5.174;270.48;156.84;"Yes"
301;34;5.174;270.48;156.84;"Yes"
301;35;5.174;270.48;156.84;"Yes"
301;36;5.174;270.48;156.84;"Yes"
301;37;5.174;270.48;156.84;"Yes"
301;38;5.174;270.48;156.84;"Yes"
301;39;5.174;270.48;156.84;"Yes"
301;40;5.174;270.48;156.84;"Yes"
301;41;5.174;270.48;156.84;"Yes"
301;42;5.174;270.48;156.84;"Yes"
301;43;5.174;270.48;156.84;"Yes"
301;44;5.174;270.48;156.84;"Yes"
301;45;5.174;270.48;156.84;"Yes"
301;46;5.174;270.48;156.84;"No"
301;47;5.174;270.48;156.84;"Yes"
301;48;5.174;270.48;156.84;"Yes"
301;49;5.174;270.48;156.84;"Yes"
301;50;5.174;270.48;156.84;"Yes"
301;51;5.174;270.48;156.84;"Yes"
301;52;5.174;270.48;156.84;"No"
301;53;5.174;270.48;156.84;"Yes"
301;54;5.174;270.48;156.84;"Yes"
301;55;5.174;270.48;156.84;"Yes"
301;56;5.174;270.48;156.84;"Yes"
301;57;5.174;270.48;156.84;"No"
301;58;5.174;270.48;156.84;"Yes"
301;59;5.174;270.48;156.84;"No"
301;60;5.174;270.48;156.84;"Yes"
302;1;7.693;344.51;134.34;"Yes"
302;2;7.693;344.51;134.34;"Yes"
302;3;7.693;344.51;134.34;"No"
302;4;7.693;344.51;134.34;"Yes"
302;5;7.693;344.51;134.34;"Yes"
302;6;7.693;344.51;134.34;"Yes"
302;7;7.693;344.51;134.34;"Yes"
302;8;7.693;344.51;134.34;"Yes"
302;9;7.693;344.51;134.34;"Yes"
302;10;7.693;344.51;134.34;"Yes"
302;11;7.693;344.51;134.34;"Yes"
302;12;7.693;344.51;134.34;"Yes"
302;13;7.693;344.51;134.34;"Yes"
302;14;7.693;344.51;134.34;"Yes"
302;15;7.693;344.51;134.34;"Yes"
302;16;7.693;344.51;134.34;"Yes"
302;17;7.693;344.51;134.34;"Yes"
302;18;7.693;344.51;134.34;"Yes"
302;19;7.693;344.51;134.34;"Yes"
302;20;7.693;344.51;134.34;"Yes"
302;21;7.693;344.51;134.34;"No"
302;22;7.693;344.51;134.34;"Yes"
302;23;7.693;344.51;134.34;"Yes"
302;24;7.693;-344.51;134.34;"Yes"
302;25;7.693;-344.51;134.34;"Yes"
302;26;7.693;344.51;134.34;"Yes"
302;27;7.693;344.51;134.34;"Yes"
302;28;7.693;-344.51;134.34;"Yes"
302;29;7.693;-344.51;134.34;"Yes"
302;30;7.693;344.51;134.34;"No"
302;31;7.693;344.51;134.34;"Yes"
302;32;7.693;344.51;134.34;"Yes"
302;33;7.693;344.51;134.34;"Yes"
302;34;7.693;344.51;134.34;"Yes"
302;35;7.693;344.51;134.34;"Yes"
302;36;7.693;-344.51;134.34;"No"
302;37;7.693;344.51;134.34;"Yes"
302;38;7.693;344.51;134.34;"Yes"
302;39;7.693;344.51;134.34;"Yes"
302;40;7.693;344.51;134.34;"Yes"
302;41;7.693;344.51;134.34;"Yes"
302;42;7.693;344.51;134.34;"Yes"
302;43;7.693;-344.51;134.34;"Yes"
302;44;7.693;344.51;134.34;"Yes"
